0.5913634253585007,29.371575979140047,86.11996244457839,36.3891805669814,60.71234573492677,108.46300741284072,13.087716791774506,293.6021106383279,27.947953055800944,DC Fast Charger,0.2155692822167694
3.133652052688084,10.115777641679946,84.66434362786444,30.677734939714437,12.339275203733752,100.0,21.12844792913739,112.11280368218186,14.311025660377789,Level 1,1.7122924629109588
2.4526527258367823,6.854604444398554,69.91761524016282,27.513592558773237,19.128875700115476,75.0,35.66727042356739,71.79925292594801,21.00200183614421,Level 2,1.864577457803862
1.266430804620451,83.12000296074223,99.62432763119423,32.882869757386224,79.45782398845503,50.0,13.036238833914622,199.5777845163286,38.316313160363435,Level 1,0.16406488599296082
2.0197650865894614,54.25894969116981,63.743786036169695,10.215712071204608,19.62910416772725,50.0,10.161471171031415,203.66184655799864,-7.834199027249213,Level 1,0.5176737096203387
1.1676401541014236,75.21774833696946,71.98228757123687,14.33452277611833,43.18113714248533,50.0,36.90034077796173,143.68004610728445,-5.274217796522686,DC Fast Charger,0.8545476849347718
3.5396190263161467,60.75178075976676,70.79609690147149,26.185187860033516,36.862139988267536,85.0,22.21422517569784,81.33800890802773,27.5513346806664,Level 2,0.6026298305732704
2.6553964456130235,56.201703032995454,63.786815331776616,26.7029077655282,51.46761685839947,75.0,9.796821321322032,116.54316578116932,-4.41745966595273,Level 2,0.1903492316008255
1.724203599132774,33.46620026326066,92.96142090358896,14.294922926661108,43.59237228216989,62.0,32.465005072088225,208.25974249443672,22.51670642679634,Level 1,0.7447404986804774
2.0268746909843576,27.399454625609152,70.05338137780706,11.76099971515701,78.86860745126785,50.0,21.312302451155745,54.00630919992556,27.51201936462591,DC Fast Charger,0.2702254184508635
2.6486354477276968,76.08656557040186,82.2655816267944,10.310701112892176,18.206197477378716,50.0,38.221230704051806,64.63464374887128,0.5004335643954789,DC Fast Charger,2.09935274796079
2.0578886215204486,14.618902372078484,85.85749415419053,4.46482262892762,22.564929484106763,85.0,14.0508613520737,194.76380668173775,34.26261127319235,DC Fast Charger,0.6226858081683877
3.065584752022803,19.20544694977322,51.62648272929986,5.523688619042968,34.256452908516025,100.0,10.972135997218215,249.12759651542487,23.662965362338845,Level 2,0.32029399034745315
3.5909657181461028,25.775415389763285,69.2012290988145,19.769098717557156,16.56106432522506,75.0,37.44185660286842,159.2316102189639,34.11034863859677,Level 2,2.260836373048723
3.4218093378407497,71.68354383511853,63.70663794066834,24.211150117119175,12.927545290947553,85.0,18.552815677456245,155.36060543681995,39.50544568765913,Level 1,1.4351383236265092
2.703286127534274,10.677153729384765,72.40347015226732,11.112498841670842,27.354317884610715,100.0,33.093492711055774,247.6594369214761,-8.30213689912669,DC Fast Charger,1.2098087347911484
3.4586802787724484,67.59197091077596,89.94222936485875,49.40273861566977,24.726937680708804,97.681812229825,17.49480846107398,237.3064209427689,4.41532961880046,DC Fast Charger,0.707520222964079
0.8482182678183041,57.59519511951953,74.96195034708379,6.614280124746195,23.824040473705303,50.0,6.430589211997161,22.00682916343814,18.405709050259357,Level 2,0.26992017660038103
0.8075321582617996,55.51705087402344,52.7134886858277,20.49084604597367,42.63801819167288,100.0,25.0787937101842,280.8620709755801,37.430356532255,Level 1,0.5881791596749691
2.5809253540076567,12.754877571721774,116.0956568894014,45.29143534649799,48.48248430757049,50.0,7.090844200594135,243.25576946966927,9.202409891916812,Level 2,0.1462557932388565
3.16887289218907,16.545512365179043,77.93632713949575,30.489960233968674,50.27906667357191,50.0,28.872894608008124,15.420444595980063,33.980310103059054,Level 2,0.574252795809842
2.5628173042684104,49.02423910950519,64.48187393759193,19.194882837079632,49.19642958971384,75.0,14.856131218606723,298.18812231836336,39.95893731677202,DC Fast Charger,0.3019758007339804
2.0714292092234388,19.23313912730544,74.00615088095063,49.71030696901287,68.44712632026376,100.0,38.406061696059425,280.91546822652094,3.580839953900103,DC Fast Charger,0.5611055388411437
0.9571376601264636,65.48688658113335,65.35209627449626,11.238538626794044,27.60438468247694,100.0,24.03753468851581,173.47152650529225,35.977821918048456,Level 1,0.870786832056237
3.604173535372615,80.34408372714871,79.99556313119572,12.31861479590845,40.178003499947216,75.0,38.76319382514176,82.75461394014503,21.53684396835515,DC Fast Charger,0.9647864614575159
3.652540335433942,88.74847907153811,87.82402899882813,36.18237188372349,43.487751224792326,75.0,27.44831088430594,80.91266512306521,29.872209873061493,Level 1,0.6311733789687816
1.547713717696371,98.3327953116332,94.50485176968456,45.7767311942711,10.338517723856468,50.0,9.855826892937216,162.6865443608225,5.504758728380647,Level 1,0.9533114084811765
2.4396779381538938,34.72763909597674,54.40205038521579,48.64872319079225,31.684484586574477,75.0,25.617103995808733,0.000000000000000001,20.37856231027433,Level 2,0.8085062556663255
3.153257254972797,29.207671702279008,85.00810624066354,45.81173100244055,56.59325685914933,75.0,33.13209178024766,186.15573210131024,12.333415373869066,DC Fast Charger,0.5854423940065442
1.435532787267766,31.320786979519863,78.05665281794616,7.043936342279247,19.473800595427143,100.0,36.945272915195176,0.000000000000000001,8.352906076534808,DC Fast Charger,1.8971783517117198
