0.11693791789991947,-0.20276780915393322,-0.8684190528805342,-0.2715815444834109,-0.6283717460824129,-0.6397851328037071,-0.07685258497778902,0.47289545637688124,-0.07806141310777082,-0.6577859986641137,0.0
0.028537692324610564,-0.8384484900141219,-0.19405676308219177,-0.39073170967636384,-0.39589139693567155,-0.8962490487456977,-0.09396699774453587,-0.4402527451562499,-0.4031590183743292,-0.48667899799617065,-1.0
-0.23259945804932503,-0.7492249237010127,-0.3746972538863218,-0.4567409325573971,0.024467208761486114,-0.9396839265981922,-0.267351398721145,-0.6430869891558958,-0.243649455218093,-0.6577859986641137,0.0
-0.4937366084232607,0.043570458158840975,-0.6893520583806068,-0.3447289644967598,-0.629860119889742,0.07607882764333951,0.08192475240122343,-0.00018004178133534943,0.16911516434221086,-0.8288929993320568,1.0
-0.4937366084232607,-0.7426513163325896,-0.48952414509373665,-0.8176032171849774,-0.712977808886621,-0.3083154524590589,-0.33994008755594896,0.020368573290526104,-0.931090223497095,-0.8288929993320568,1.0
-0.4937366084232607,-0.43314910378684013,-0.7155570646015792,-0.7316780402829941,0.06011877099070273,-0.029169634667404853,-0.24307604991667386,-0.28142481677142217,-0.8700615369385782,-1.0,1.0
-0.12814459789975075,-0.5161883727279448,-0.08637079266352621,-0.4844536430736789,-0.3644984963320148,-0.2218388051541912,-0.2570226659601913,-0.5950935397566748,-0.0875165990321477,-0.3155719973282275,0.0
-0.23259945804932503,-0.32425473322275333,-0.3209178687918163,-0.47365315291950927,-0.7235208705719975,-0.2824403305335914,-0.3394341713657876,-0.4179617504377099,-0.8496368467965433,-1.0,1.0
-0.3683907762437716,-0.4277449764342103,-0.5679241817043934,-0.7325041583820474,-0.0681193675403986,-0.5852496957466082,0.0035857431405454943,0.04350250043814263,-0.2075396468405446,-0.3155719973282275,0.0
-0.4937366084232607,0.035827439875730116,-0.4876382659501326,-0.785365971124445,-0.39057564109943643,-0.6660514010817361,-0.26575513073346135,-0.7326106907771907,-0.08845385672403439,-0.5157019438222696,0.0
-0.4937366084232607,-0.7613500320392554,-0.3227112772845647,-0.81562158928423,0.09830944618626059,-0.01759804121700581,-0.12217039999800361,-0.6791351183512772,-0.7323967042201875,-0.48667899799617065,-1.0
-0.12814459789975075,-0.7040710191649895,-0.47941157406820667,-0.9375762453413539,-0.6005245043537736,-0.8362728804199983,-0.07993855130929117,-0.024401166847062616,0.07247691602051431,-1.0,1.0
0.028537692324610564,-0.5504302539807987,-0.21211215625965596,-0.9154865563426309,-0.6895391888639772,-0.7751856607460281,-0.4824090691549896,0.24912567474890945,-0.18021340067417346,-1.0,-1.0
-0.23259945804932503,-0.7829690723603022,-0.0727506740413576,-0.6183038328696007,0.07577552979685298,-0.6876816370641206,-0.27577429624255134,-0.20317842838756717,0.06884705010986847,0.19774900467560186,0.0
-0.12814459789975075,-0.8307179092289181,-0.11762075005492933,-0.5256353225494439,-0.47036023253223436,-0.07624095886803328,-0.34037685563877995,-0.22265506375647637,0.19746349573379307,-0.3155719973282275,-1.0
0.028537692324610564,-0.6411326601585459,-0.3082147495586348,-0.7988947677280162,-0.049948006846263104,-0.8887721990588744,-0.23812400309016224,0.2417387530879993,-0.9422456309543463,-0.7373106999141658,1.0
0.004323094391202265,-0.6756596153126113,-0.1078404395557877,-9.728420318499964e-05,-0.5009502227784436,-0.13073575550794914,-0.031912348545536595,0.18964842291948636,-0.6390675183082856,0.19774900467560186,0.0
-0.4937366084232607,-0.6875247771680003,-0.8002862618807458,-0.8927350208220606,-0.8208481910252817,-0.26388070339785774,-0.20804271696850818,-0.8936133863926101,-0.3055437912945091,0.026642004007658704,-1.0
0.028537692324610564,-0.4402863440043677,-0.8110785762185284,-0.6032469945451936,-0.2816756930725377,-0.2915590682078696,-0.4696286156418046,0.4087950170694019,0.14799439645832857,-1.0,1.0
-0.4937366084232607,-0.36348298711548954,-0.3406719184771696,-0.08586584362735195,-0.8017583461277635,-0.861099433509852,0.2755861179353216,0.21958207024420484,-0.5249458919416874,-0.48667899799617065,1.0
-0.4937366084232607,-0.3398737208625907,-0.18471415511896716,-0.3946489993905219,-0.1719774720581042,-0.8106127683506736,-0.1730715338780835,-0.9267522270397519,0.06574699573032616,-0.48667899799617065,-1.0
-0.3683907762437716,-0.22349562531046896,-0.24760984011799714,0,0.0009311179127939884,-0.07828181962688219,-0.19613942710506604,0.10069266604961458,-0.8100062833261501,-0.14446499666028434,0.0
-0.23259945804932503,-0.3541008821950019,-0.345475222773412,-0.6302829221370674,-0.5772418679204969,-0.37803545840578534,-0.3312620319702163,0.4959695888867719,0.20827451190760593,-0.27143722175707696,1.0
0.028537692324610564,-0.10112343275197233,-0.4758198254247038,0.006319098355724417,0.1036534345401805,-0.7748168344752908,-0.21928051246676028,0.40906368085175493,-0.6589613392411336,-0.14446499666028434,0.0
0.028537692324610564,-0.6378464798399817,-0.7713945262962119,-0.7962653701641809,-0.3117814454940836,-0.15877292961555223,-0.3210304080714229,-0.13153148584904573,0.1133666895744585,-0.3155719973282275,1.0
